sale_id,medicine,hospital,quantity,sales_value,year
1865,Atorvastatin,Manipal,379,3535,2022
1866,Amoxicillin,Fortis,453,1895,2022
1867,Atorvastatin,Fortis,179,4350,2022
1868,Atorvastatin,Medanta,70,2417,2022
1869,Metformin,Narayana,420,693,2022
1870,Paracetamol,Fortis,303,3023,2022
1871,Metformin,Fortis,406,1947,2022
1872,Paracetamol,Narayana,219,2856,2022
1873,Atorvastatin,Medanta,469,3286,2022
1874,Amoxicillin,Fortis,451,3390,2022
1875,Atorvastatin,Narayana,345,1098,2022
1876,Amoxicillin,Apollo,146,660,2022
1877,Aspirin,Manipal,177,2609,2022
1878,Atorvastatin,Fortis,188,1036,2022
1879,Ibuprofen,Manipal,401,3316,2022
1880,Atorvastatin,Narayana,21,3283,2022
1881,Metformin,Apollo,186,3037,2022
1882,Ibuprofen,Apollo,340,1953,2022
1883,Paracetamol,Apollo,484,544,2022
1884,Metformin,Narayana,166,2481,2022
1885,Paracetamol,Fortis,123,1720,2022
1886,Paracetamol,Manipal,454,114,2022
1887,Amoxicillin,Narayana,363,2739,2022
1888,Metformin,Narayana,70,1881,2022
1889,Atorvastatin,Apollo,256,3384,2022
1890,Paracetamol,Medanta,218,3330,2022
1891,Paracetamol,Medanta,118,1588,2022
1892,Metformin,Apollo,130,389,2022
1893,Paracetamol,Manipal,474,4524,2022
1894,Metformin,Narayana,293,1517,2022
1895,Aspirin,Narayana,390,4995,2022
1896,Amoxicillin,Apollo,466,4343,2022
1897,Metformin,Apollo,164,2416,2022
1898,Paracetamol,Narayana,86,4017,2022
1899,Metformin,AIIMS,368,144,2022
1900,Atorvastatin,Manipal,491,4562,2022
1901,Paracetamol,Narayana,49,4295,2022
1902,Amoxicillin,Narayana,247,2153,2022
1903,Atorvastatin,Narayana,190,1159,2022
1904,Amoxicillin,Fortis,161,4576,2022
1905,Aspirin,Narayana,417,4217,2022
1906,Amoxicillin,Manipal,324,3090,2022
1907,Atorvastatin,AIIMS,357,1308,2022
1908,Metformin,Manipal,435,1954,2022
1909,Amoxicillin,Apollo,70,879,2022
1910,Paracetamol,Medanta,279,825,2022
1911,Amoxicillin,Narayana,16,4332,2022
1912,Paracetamol,Manipal,353,3480,2022
1913,Aspirin,Manipal,426,4145,2022
1914,Ibuprofen,Apollo,31,1392,2022
1915,Amoxicillin,Manipal,159,2002,2022
1916,Ibuprofen,Manipal,72,3024,2022
1917,Aspirin,Manipal,240,1740,2022
1918,Aspirin,Narayana,135,1115,2022
1919,Amoxicillin,Medanta,38,1550,2022
1920,Atorvastatin,AIIMS,86,2200,2022
1921,Paracetamol,Narayana,388,1938,2022
1922,Ibuprofen,Medanta,237,1249,2022
1923,Amoxicillin,Narayana,461,2098,2022
1924,Ibuprofen,Narayana,142,1523,2022
1925,Metformin,AIIMS,217,4740,2022
1926,Amoxicillin,AIIMS,462,1069,2022
1927,Amoxicillin,Fortis,347,2512,2022
1928,Aspirin,AIIMS,383,664,2022
1929,Amoxicillin,AIIMS,135,1388,2022
1930,Ibuprofen,Fortis,351,2428,2022
1931,Paracetamol,Apollo,89,277,2022
1932,Metformin,Apollo,160,3906,2022
1933,Paracetamol,Manipal,437,2363,2022
1934,Amoxicillin,AIIMS,279,4547,2022
1935,Aspirin,Manipal,476,3824,2022
1936,Amoxicillin,AIIMS,353,1297,2022
1937,Paracetamol,Medanta,351,788,2022
1938,Atorvastatin,Medanta,101,539,2022
1939,Metformin,Fortis,377,3115,2022
1940,Amoxicillin,Fortis,33,754,2022
1941,Paracetamol,Apollo,341,877,2022
1942,Amoxicillin,Apollo,395,3388,2022
1943,Atorvastatin,Medanta,56,3758,2022
1944,Paracetamol,Apollo,27,2808,2022
1945,Atorvastatin,Narayana,222,568,2022
1946,Metformin,Medanta,204,4520,2022
1947,Metformin,Fortis,391,2799,2022
1948,Aspirin,Narayana,83,1367,2022
1949,Metformin,Medanta,479,1118,2022
1950,Aspirin,Narayana,491,485,2022
1951,Metformin,Medanta,163,427,2022
1952,Amoxicillin,Manipal,27,3466,2022
1953,Atorvastatin,Manipal,22,3286,2022
1954,Aspirin,Medanta,256,3739,2022
1955,Ibuprofen,Apollo,181,3185,2022
1956,Metformin,Manipal,447,537,2022
1957,Aspirin,Medanta,250,1412,2022
1958,Metformin,Fortis,389,3541,2022
1959,Atorvastatin,AIIMS,84,2882,2022
1960,Amoxicillin,Fortis,466,445,2022
1961,Atorvastatin,Narayana,407,819,2022
1962,Aspirin,Manipal,381,3629,2022
1963,Paracetamol,Narayana,263,2327,2022
1964,Ibuprofen,Narayana,115,3450,2022
1965,Metformin,AIIMS,495,4564,2022
1966,Paracetamol,Fortis,280,1347,2022
1967,Paracetamol,AIIMS,333,2450,2022
1968,Metformin,Manipal,463,2366,2022
1969,Aspirin,AIIMS,124,3419,2022
1970,Ibuprofen,Medanta,197,4672,2022
1971,Metformin,AIIMS,43,4131,2022
1972,Amoxicillin,Manipal,155,3146,2022
1973,Metformin,Narayana,45,2713,2022
1974,Amoxicillin,Medanta,276,2997,2022
1975,Amoxicillin,Apollo,492,831,2022
1976,Metformin,Apollo,133,669,2022
1977,Atorvastatin,AIIMS,330,4192,2022
1978,Atorvastatin,Fortis,449,3176,2022
1979,Ibuprofen,AIIMS,242,1609,2022
1980,Ibuprofen,Apollo,156,3196,2022
1981,Paracetamol,Narayana,221,133,2022
1982,Aspirin,Narayana,122,4999,2022
1983,Atorvastatin,Narayana,346,3488,2022
1984,Metformin,Manipal,268,1497,2022
1985,Metformin,AIIMS,235,2705,2022
1986,Ibuprofen,Narayana,16,1573,2022
1987,Amoxicillin,Narayana,104,4139,2022
1988,Amoxicillin,AIIMS,270,106,2022
1989,Metformin,Medanta,41,1161,2022
1990,Paracetamol,Narayana,224,1349,2022
1991,Atorvastatin,AIIMS,91,3664,2022
1992,Amoxicillin,Fortis,197,4533,2022
1993,Aspirin,Fortis,323,2313,2022
1994,Ibuprofen,Narayana,167,3713,2022
1995,Atorvastatin,Manipal,123,393,2022
1996,Paracetamol,Manipal,470,2738,2022
1997,Atorvastatin,Medanta,308,3328,2022
1998,Amoxicillin,AIIMS,74,939,2022
1999,Atorvastatin,AIIMS,171,1771,2022
2000,Atorvastatin,AIIMS,470,3973,2022
2001,Aspirin,Fortis,366,4093,2022
2002,Aspirin,Medanta,212,2595,2022
2003,Aspirin,Apollo,183,805,2022
2004,Ibuprofen,Fortis,14,3624,2022
2005,Amoxicillin,Manipal,150,4875,2022
2006,Metformin,Manipal,440,4674,2022
2007,Aspirin,Narayana,413,628,2022
2008,Paracetamol,AIIMS,176,2864,2022
2009,Metformin,AIIMS,293,178,2022
2010,Metformin,Fortis,195,3447,2022
2011,Metformin,Fortis,271,2156,2022
2012,Amoxicillin,AIIMS,486,1290,2022
2013,Atorvastatin,Medanta,346,2353,2022
2014,Aspirin,Apollo,84,1886,2022
2015,Amoxicillin,Narayana,137,3884,2022
2016,Atorvastatin,Medanta,103,4301,2022
2017,Amoxicillin,Fortis,447,3509,2022
2018,Metformin,AIIMS,70,480,2022
2019,Atorvastatin,Medanta,426,3182,2022
2020,Paracetamol,AIIMS,78,4112,2022
2021,Atorvastatin,Medanta,198,2270,2022
2022,Atorvastatin,Apollo,449,981,2022
2023,Amoxicillin,Narayana,381,1740,2022
2024,Metformin,Apollo,172,2803,2022
2025,Amoxicillin,Medanta,172,3647,2022
2026,Paracetamol,AIIMS,385,115,2022
2027,Aspirin,Fortis,255,1845,2022
2028,Atorvastatin,Narayana,353,1057,2022
2029,Aspirin,Apollo,465,2111,2022
2030,Paracetamol,Medanta,170,697,2022
2031,Paracetamol,Apollo,86,3332,2022
2032,Paracetamol,AIIMS,132,3364,2022
2033,Atorvastatin,Narayana,181,3788,2022
2034,Ibuprofen,Medanta,188,3041,2022
2035,Paracetamol,Apollo,427,1008,2022
2036,Metformin,Medanta,228,1246,2022
2037,Amoxicillin,Narayana,327,4893,2022
2038,Metformin,AIIMS,374,4351,2022
2039,Metformin,Narayana,158,4718,2022
2040,Ibuprofen,Medanta,180,4531,2022
2041,Atorvastatin,AIIMS,358,453,2022
2042,Atorvastatin,Fortis,74,4960,2022
2043,Atorvastatin,Apollo,164,2357,2022
2044,Ibuprofen,Manipal,199,195,2022
2045,Metformin,Manipal,18,822,2022
2046,Metformin,Fortis,182,992,2022
2047,Amoxicillin,Fortis,378,2484,2022
2048,Metformin,Narayana,371,2104,2022
2049,Paracetamol,Apollo,406,1874,2022
2050,Amoxicillin,Narayana,176,3789,2022
2051,Atorvastatin,Fortis,22,4696,2022
2052,Metformin,Narayana,153,2582,2022
2053,Paracetamol,Manipal,306,1894,2022
2054,Ibuprofen,Apollo,381,1814,2022
2055,Aspirin,Narayana,440,1508,2022
2056,Atorvastatin,AIIMS,327,2797,2022
2057,Atorvastatin,Apollo,81,4965,2022
2058,Aspirin,Apollo,375,1619,2022
2059,Paracetamol,AIIMS,122,1463,2022
2060,Atorvastatin,AIIMS,335,4721,2022
2061,Atorvastatin,AIIMS,274,831,2022
2062,Atorvastatin,Manipal,387,301,2022
2063,Aspirin,Narayana,460,2186,2022
2064,Metformin,Narayana,414,1931,2022
2065,Ibuprofen,Apollo,128,4343,2022
2066,Paracetamol,Fortis,310,4898,2022
2067,Aspirin,Medanta,165,1598,2022
2068,Aspirin,Fortis,372,907,2022
2069,Paracetamol,Apollo,352,4895,2022
2070,Aspirin,Manipal,12,1589,2022
2071,Ibuprofen,Medanta,115,1253,2022
2072,Atorvastatin,AIIMS,51,2682,2022
2073,Aspirin,Fortis,486,3414,2022
2074,Metformin,Narayana,474,4512,2022
2075,Atorvastatin,Narayana,229,1967,2022
2076,Ibuprofen,Manipal,155,3071,2022
2077,Ibuprofen,Fortis,469,914,2022
2078,Atorvastatin,AIIMS,375,1210,2022
2079,Amoxicillin,Apollo,209,709,2022
2080,Amoxicillin,Fortis,481,3062,2022
2081,Metformin,Apollo,336,2824,2022
2082,Paracetamol,Narayana,29,4345,2022
2083,Metformin,AIIMS,481,3560,2022
2084,Paracetamol,Fortis,486,3571,2022
2085,Atorvastatin,Manipal,103,2177,2022
2086,Amoxicillin,Apollo,334,709,2022
2087,Atorvastatin,Manipal,178,1007,2022
2088,Metformin,Medanta,257,4059,2022
2089,Metformin,Narayana,220,286,2022
2090,Atorvastatin,AIIMS,479,2059,2022
2091,Amoxicillin,Medanta,35,687,2022
2092,Paracetamol,Medanta,149,2629,2022
2093,Ibuprofen,Manipal,78,4553,2022
2094,Metformin,Medanta,136,3040,2022
2095,Ibuprofen,AIIMS,236,1944,2022
2096,Paracetamol,AIIMS,490,1226,2022
2097,Aspirin,Medanta,17,3399,2022
2098,Atorvastatin,Medanta,201,4003,2022
2099,Amoxicillin,Fortis,255,1095,2022
2100,Metformin,AIIMS,294,3829,2022
2101,Aspirin,Narayana,336,4400,2022
2102,Paracetamol,Medanta,445,4040,2022
2103,Amoxicillin,Fortis,45,4759,2022
2104,Metformin,AIIMS,198,1909,2022
2105,Paracetamol,Narayana,287,4239,2022
2106,Amoxicillin,AIIMS,72,3259,2022
2107,Aspirin,AIIMS,126,2830,2022
2108,Aspirin,Narayana,277,4698,2022
2109,Amoxicillin,Fortis,57,2544,2022
2110,Paracetamol,Narayana,484,833,2022
2111,Aspirin,Narayana,22,239,2022
2112,Paracetamol,AIIMS,226,3263,2022
2113,Amoxicillin,Apollo,206,4300,2022
2114,Paracetamol,Fortis,238,1614,2022
2115,Atorvastatin,Fortis,279,3855,2022
2116,Amoxicillin,Manipal,233,3436,2022
2117,Amoxicillin,Medanta,471,4579,2022
2118,Aspirin,Medanta,148,2282,2022
2119,Aspirin,Narayana,183,4369,2022
2120,Metformin,AIIMS,435,3783,2022
2121,Aspirin,Apollo,158,662,2022
2122,Metformin,Narayana,112,1914,2022
2123,Atorvastatin,Narayana,124,335,2022
2124,Ibuprofen,Medanta,305,2601,2022
2125,Paracetamol,Medanta,117,1820,2022
2126,Atorvastatin,Manipal,222,4711,2022
2127,Ibuprofen,Apollo,401,4549,2022
2128,Amoxicillin,AIIMS,351,4563,2022
2129,Ibuprofen,AIIMS,113,1657,2022
2130,Paracetamol,Apollo,454,249,2022
2131,Metformin,AIIMS,427,1680,2022
2132,Paracetamol,Manipal,74,3805,2022
2133,Atorvastatin,AIIMS,41,2161,2022
2134,Metformin,Narayana,253,3155,2022
2135,Paracetamol,Narayana,149,4542,2022
2136,Atorvastatin,Apollo,91,1526,2022
2137,Amoxicillin,Apollo,18,600,2022
2138,Ibuprofen,Narayana,403,2551,2022
2139,Aspirin,Medanta,404,4363,2022
2140,Aspirin,Medanta,495,3516,2022
2141,Ibuprofen,Fortis,47,3648,2022
2142,Metformin,Manipal,494,2880,2022
2143,Aspirin,AIIMS,483,3625,2022
2144,Aspirin,Narayana,293,3307,2022
2145,Atorvastatin,Medanta,324,4928,2022
2146,Amoxicillin,Narayana,262,1631,2022
2147,Metformin,Medanta,243,472,2022
2148,Ibuprofen,Apollo,227,2069,2022
2149,Paracetamol,Manipal,163,1791,2022
2150,Atorvastatin,AIIMS,67,1945,2022
2151,Atorvastatin,Fortis,107,569,2022
2152,Atorvastatin,Narayana,481,1968,2022
2153,Atorvastatin,Medanta,231,1016,2022
2154,Paracetamol,Manipal,419,4035,2022
2155,Atorvastatin,Fortis,306,2761,2022
2156,Ibuprofen,Narayana,496,3021,2022
2157,Ibuprofen,AIIMS,118,2314,2022
2158,Metformin,Fortis,303,1967,2022
2159,Atorvastatin,AIIMS,200,2623,2022
2160,Paracetamol,AIIMS,417,2532,2022
2161,Metformin,Medanta,302,2767,2022
2162,Atorvastatin,Apollo,151,946,2022
2163,Atorvastatin,Apollo,164,4487,2022
2164,Ibuprofen,AIIMS,102,1077,2022
2165,Metformin,Narayana,133,4028,2022
2166,Amoxicillin,Apollo,483,932,2022
2167,Ibuprofen,AIIMS,302,4968,2022
2168,Metformin,AIIMS,372,4159,2022
2169,Paracetamol,Medanta,180,3930,2022
2170,Amoxicillin,Narayana,373,794,2022
2171,Atorvastatin,AIIMS,474,4336,2022
2172,Paracetamol,Manipal,447,1312,2022
2173,Metformin,Fortis,270,1942,2022
2174,Metformin,Narayana,375,4064,2022
2175,Paracetamol,AIIMS,135,4569,2022
2176,Metformin,Manipal,465,655,2022
2177,Amoxicillin,Manipal,280,4602,2022
2178,Aspirin,Medanta,363,386,2022
2179,Ibuprofen,Medanta,311,3050,2022
2180,Metformin,Apollo,24,4332,2022
2181,Amoxicillin,Apollo,311,1227,2022
2182,Atorvastatin,AIIMS,253,2742,2022
2183,Paracetamol,Manipal,59,1545,2022
2184,Metformin,AIIMS,350,3763,2022
2185,Amoxicillin,Fortis,141,1991,2022
2186,Aspirin,Fortis,170,383,2022
2187,Amoxicillin,Narayana,179,4018,2022
2188,Atorvastatin,Apollo,108,3693,2022
2189,Atorvastatin,Medanta,55,4947,2022
2190,Metformin,Apollo,284,2201,2022
2191,Aspirin,Medanta,448,2158,2022
2192,Amoxicillin,Medanta,11,2405,2022
2193,Paracetamol,Apollo,365,3633,2022
2194,Ibuprofen,Apollo,257,614,2022
2195,Atorvastatin,Fortis,108,2676,2022
2196,Amoxicillin,Fortis,369,4200,2022
2197,Paracetamol,AIIMS,38,4839,2022
2198,Metformin,Manipal,422,2818,2022
2199,Aspirin,AIIMS,51,1585,2022
2200,Atorvastatin,Narayana,408,275,2022
2201,Ibuprofen,Apollo,99,3820,2022
2202,Metformin,AIIMS,254,2882,2022
2203,Metformin,Medanta,179,1410,2022
2204,Aspirin,AIIMS,274,1904,2022
2205,Atorvastatin,AIIMS,194,217,2022
2206,Aspirin,Fortis,188,4094,2022
2207,Metformin,Fortis,132,224,2022
2208,Ibuprofen,Fortis,370,4717,2022
2209,Paracetamol,AIIMS,28,3149,2022
2210,Atorvastatin,Fortis,230,3322,2022
2211,Atorvastatin,Medanta,246,2979,2022
2212,Aspirin,Apollo,471,997,2022
2213,Ibuprofen,Medanta,224,4179,2022
2214,Paracetamol,Medanta,39,3160,2022
2215,Paracetamol,AIIMS,423,4221,2022
2216,Metformin,AIIMS,122,4848,2022
2217,Amoxicillin,Apollo,413,4397,2022
2218,Atorvastatin,Medanta,207,129,2022
2219,Aspirin,Apollo,200,2696,2022
2220,Amoxicillin,Medanta,468,1450,2022
2221,Ibuprofen,Fortis,377,4619,2022
2222,Aspirin,AIIMS,61,3676,2022
2223,Ibuprofen,Manipal,271,4063,2022
2224,Aspirin,Medanta,40,180,2022
2225,Aspirin,Fortis,204,2508,2022
2226,Paracetamol,Apollo,21,4683,2022
2227,Amoxicillin,AIIMS,142,3851,2022
2228,Metformin,Apollo,84,4066,2022
2229,Ibuprofen,Apollo,236,4835,2022
2230,Amoxicillin,Narayana,404,3187,2022
2231,Paracetamol,Medanta,453,1841,2022
2232,Ibuprofen,Fortis,171,3235,2022
2233,Aspirin,Manipal,481,4321,2022
2234,Amoxicillin,Manipal,111,474,2022
2235,Atorvastatin,Narayana,110,229,2022
2236,Metformin,Narayana,46,3552,2022
2237,Paracetamol,Apollo,303,530,2022
2238,Paracetamol,Narayana,64,2340,2022
2239,Metformin,Fortis,472,942,2022
2240,Atorvastatin,Narayana,52,3655,2022
2241,Paracetamol,AIIMS,364,2624,2022
2242,Atorvastatin,Medanta,487,2534,2022
2243,Paracetamol,Apollo,45,4247,2022
2244,Amoxicillin,AIIMS,434,3241,2022
2245,Amoxicillin,Apollo,47,1120,2022
2246,Aspirin,Apollo,84,2664,2022
2247,Metformin,Apollo,409,937,2022
2248,Amoxicillin,AIIMS,302,3020,2022
2249,Amoxicillin,Apollo,277,1692,2022
2250,Aspirin,AIIMS,45,1519,2022
2251,Atorvastatin,AIIMS,126,3186,2022
2252,Aspirin,Medanta,468,3236,2022
2253,Amoxicillin,AIIMS,194,4879,2022
2254,Paracetamol,Narayana,178,2386,2022
2255,Atorvastatin,Narayana,73,782,2022
2256,Paracetamol,Manipal,121,671,2022
2257,Amoxicillin,AIIMS,470,4673,2022
2258,Amoxicillin,Narayana,67,2311,2022
2259,Paracetamol,Narayana,41,1764,2022
2260,Paracetamol,Narayana,170,2937,2022
2261,Aspirin,Manipal,466,2392,2022
2262,Aspirin,Medanta,79,1448,2022
2263,Aspirin,Narayana,356,1947,2022
2264,Metformin,Apollo,270,2140,2022
2265,Amoxicillin,Fortis,358,3323,2022
2266,Aspirin,Apollo,448,4168,2022
2267,Paracetamol,Manipal,169,4831,2022
2268,Aspirin,Medanta,244,1263,2022
2269,Amoxicillin,Manipal,122,3457,2022
2270,Aspirin,AIIMS,159,4517,2022
2271,Atorvastatin,Narayana,224,674,2022
2272,Ibuprofen,Apollo,173,1207,2022
2273,Atorvastatin,AIIMS,224,1906,2022
2274,Ibuprofen,Apollo,432,1292,2022
2275,Paracetamol,Narayana,297,828,2022
2276,Atorvastatin,Manipal,124,4425,2022
2277,Atorvastatin,Medanta,105,2809,2022
2278,Atorvastatin,Medanta,450,3831,2022
2279,Aspirin,Narayana,398,461,2022
2280,Amoxicillin,Medanta,48,3766,2022
2281,Aspirin,AIIMS,44,4177,2022
2282,Metformin,Manipal,208,2438,2022
2283,Aspirin,Fortis,157,2358,2022
2284,Aspirin,Manipal,344,535,2022
2285,Aspirin,Apollo,98,1406,2022
2286,Metformin,Medanta,406,126,2022
2287,Ibuprofen,Narayana,46,4668,2022
2288,Atorvastatin,Manipal,93,1677,2022
2289,Ibuprofen,AIIMS,499,106,2022
2290,Atorvastatin,Fortis,81,4373,2022
2291,Metformin,AIIMS,181,2427,2022
2292,Paracetamol,Manipal,461,1267,2022
2293,Ibuprofen,AIIMS,173,2435,2022
2294,Atorvastatin,Apollo,271,1060,2022
2295,Aspirin,Medanta,175,4189,2022
2296,Atorvastatin,Apollo,407,1675,2022
2297,Metformin,Fortis,390,2142,2022
2298,Amoxicillin,Narayana,283,4019,2022
2299,Ibuprofen,Manipal,390,2885,2022
2300,Metformin,Apollo,474,805,2022
2301,Aspirin,Fortis,219,1920,2022
2302,Amoxicillin,Apollo,204,4139,2022
2303,Ibuprofen,Narayana,302,3963,2022
2304,Ibuprofen,Apollo,362,4879,2022
2305,Metformin,Fortis,93,2893,2022
2306,Paracetamol,Manipal,322,3494,2022
2307,Ibuprofen,Apollo,319,1857,2022
2308,Aspirin,Medanta,430,140,2022
2309,Paracetamol,Manipal,153,593,2022
2310,Atorvastatin,Fortis,374,3350,2022
2311,Amoxicillin,Fortis,11,1672,2022
2312,Amoxicillin,Apollo,471,2465,2022
2313,Amoxicillin,Fortis,83,4432,2022
2314,Aspirin,Medanta,465,3951,2022
2315,Aspirin,AIIMS,320,2050,2022
2316,Ibuprofen,Fortis,169,1502,2022
2317,Aspirin,Medanta,52,669,2022
2318,Atorvastatin,AIIMS,491,957,2022
2319,Metformin,Narayana,222,1419,2022
2320,Amoxicillin,Manipal,231,231,2022
2321,Atorvastatin,Apollo,52,4598,2022
2322,Paracetamol,Narayana,366,4406,2022
2323,Paracetamol,Manipal,485,2093,2022
2324,Aspirin,Narayana,132,2325,2022
2325,Metformin,Fortis,265,2696,2022
2326,Ibuprofen,Fortis,371,4641,2022
2327,Atorvastatin,Fortis,113,796,2022
2328,Atorvastatin,Narayana,138,1176,2022
2329,Aspirin,Manipal,411,3771,2022
2330,Metformin,Apollo,248,4007,2022
2331,Amoxicillin,Apollo,39,265,2022
2332,Aspirin,Narayana,424,706,2022
2333,Aspirin,Fortis,256,3931,2022
2334,Metformin,Apollo,133,2411,2022
2335,Metformin,Apollo,308,492,2022
2336,Aspirin,Fortis,273,1093,2022
2337,Paracetamol,Narayana,478,3972,2022
2338,Aspirin,Apollo,300,1701,2022
2339,Amoxicillin,AIIMS,110,3820,2022
2340,Metformin,Narayana,156,1831,2022
2341,Metformin,AIIMS,207,3726,2022
2342,Atorvastatin,Apollo,164,988,2022
2343,Aspirin,Manipal,348,865,2022
2344,Paracetamol,Manipal,270,2236,2022
2345,Atorvastatin,Medanta,247,370,2022
2346,Atorvastatin,AIIMS,186,1447,2022
2347,Paracetamol,AIIMS,90,3313,2022
2348,Amoxicillin,Fortis,461,913,2022
2349,Ibuprofen,Apollo,253,2553,2022
2350,Paracetamol,Manipal,368,780,2022
2351,Metformin,Fortis,383,813,2022
2352,Amoxicillin,AIIMS,308,1309,2022
2353,Paracetamol,Fortis,212,4319,2022
2354,Atorvastatin,Apollo,357,2832,2022
2355,Paracetamol,AIIMS,481,3551,2022
2356,Ibuprofen,Narayana,400,1594,2022
2357,Ibuprofen,Fortis,470,1290,2022
2358,Atorvastatin,Manipal,152,1970,2022
2359,Paracetamol,Medanta,472,4603,2022
2360,Ibuprofen,Apollo,26,4333,2022
2361,Metformin,Medanta,212,3014,2022
2362,Atorvastatin,Medanta,21,900,2022
2363,Metformin,Medanta,367,1450,2022
2364,Metformin,Medanta,151,2627,2022
2365,Amoxicillin,Fortis,133,446,2022
2366,Metformin,Medanta,380,3002,2022
2367,Aspirin,AIIMS,156,3682,2022
2368,Metformin,Fortis,419,3612,2022
2369,Amoxicillin,Fortis,424,4740,2022
2370,Ibuprofen,Fortis,309,2663,2022
2371,Aspirin,Medanta,61,2639,2022
2372,Ibuprofen,Medanta,296,3546,2022
2373,Paracetamol,AIIMS,446,2387,2022
2374,Aspirin,Fortis,336,295,2022
2375,Aspirin,Fortis,480,3291,2022
2376,Paracetamol,Manipal,127,2743,2022
2377,Amoxicillin,AIIMS,318,3196,2022
2378,Aspirin,Fortis,453,394,2022
2379,Aspirin,Medanta,239,1934,2022
2380,Paracetamol,Fortis,111,4713,2022
2381,Metformin,Manipal,130,667,2022
2382,Paracetamol,Apollo,431,2128,2022
2383,Atorvastatin,Medanta,281,3003,2022
2384,Aspirin,Narayana,45,3470,2022
2385,Atorvastatin,AIIMS,82,590,2022
2386,Paracetamol,Medanta,129,810,2022
2387,Aspirin,Narayana,404,2017,2022
2388,Aspirin,AIIMS,126,934,2022
2389,Paracetamol,Fortis,405,1071,2022
2390,Aspirin,Apollo,286,2009,2022
2391,Atorvastatin,Narayana,332,2538,2022
2392,Atorvastatin,AIIMS,327,2849,2022
2393,Aspirin,Manipal,453,3167,2022
2394,Metformin,Apollo,391,4781,2022
2395,Aspirin,Manipal,330,1447,2022
2396,Amoxicillin,Apollo,302,3293,2022
2397,Aspirin,Narayana,189,1948,2022
2398,Atorvastatin,Medanta,81,2020,2022
2399,Atorvastatin,Fortis,150,4132,2022
2400,Atorvastatin,Apollo,199,3548,2022
2401,Metformin,Apollo,459,3707,2023
2402,Aspirin,Narayana,72,3628,2023
2403,Amoxicillin,Narayana,201,2974,2023
2404,Aspirin,Manipal,277,3894,2023
2405,Amoxicillin,Apollo,129,874,2023
2406,Aspirin,Narayana,38,2706,2023
2407,Amoxicillin,Narayana,192,1412,2023
2408,Ibuprofen,Narayana,43,3797,2023
2409,Metformin,Narayana,163,3232,2023
2410,Atorvastatin,Medanta,444,2018,2023
2411,Atorvastatin,Manipal,437,234,2023
2412,Atorvastatin,Manipal,49,1307,2023
2413,Aspirin,Narayana,162,1246,2023
2414,Aspirin,Manipal,440,4602,2023
2415,Ibuprofen,Medanta,12,3493,2023
2416,Atorvastatin,Apollo,112,510,2023
2417,Amoxicillin,Medanta,115,3767,2023
2418,Paracetamol,AIIMS,93,2755,2023
2419,Paracetamol,AIIMS,154,3332,2023
2420,Ibuprofen,AIIMS,331,4580,2023
2421,Metformin,Fortis,79,3474,2023
2422,Aspirin,Apollo,329,4284,2023
2423,Paracetamol,Manipal,74,2733,2023
2424,Ibuprofen,Manipal,318,2619,2023
2425,Ibuprofen,AIIMS,334,3978,2023
2426,Ibuprofen,Apollo,245,846,2023
2427,Paracetamol,Narayana,68,647,2023
2428,Ibuprofen,Narayana,319,672,2023
2429,Aspirin,Medanta,328,4667,2023
2430,Aspirin,Fortis,112,2173,2023
2431,Aspirin,Fortis,342,4247,2023
2432,Aspirin,Manipal,173,2819,2023
2433,Atorvastatin,AIIMS,342,2493,2023
2434,Paracetamol,Fortis,373,3443,2023
2435,Aspirin,Apollo,282,310,2023
2436,Aspirin,Medanta,63,997,2023
2437,Paracetamol,Narayana,224,197,2023
2438,Aspirin,Medanta,192,3981,2023
2439,Paracetamol,Manipal,281,4007,2023
2440,Atorvastatin,Fortis,382,4683,2023
2441,Amoxicillin,Manipal,470,434,2023
2442,Atorvastatin,Medanta,182,1513,2023
2443,Metformin,AIIMS,457,1411,2023
2444,Amoxicillin,Fortis,477,1829,2023
2445,Amoxicillin,AIIMS,243,1957,2023
2446,Aspirin,AIIMS,307,568,2023
2447,Aspirin,Medanta,409,2790,2023
2448,Ibuprofen,Manipal,247,2515,2023
2449,Aspirin,AIIMS,288,860,2023
2450,Amoxicillin,Apollo,244,2975,2023
2451,Metformin,Narayana,320,2463,2023
2452,Ibuprofen,Narayana,411,931,2023
2453,Aspirin,Manipal,275,4547,2023
2454,Aspirin,Fortis,218,2116,2023
2455,Aspirin,Apollo,152,2302,2023
2456,Ibuprofen,Medanta,378,2493,2023
2457,Amoxicillin,Narayana,13,1343,2023
2458,Paracetamol,Apollo,286,1460,2023
2459,Amoxicillin,Apollo,195,1377,2023
2460,Aspirin,Fortis,298,2177,2023
2461,Aspirin,Medanta,62,176,2023
2462,Atorvastatin,Medanta,177,3194,2023
2463,Metformin,Fortis,449,1702,2023
2464,Ibuprofen,AIIMS,471,1198,2023
2465,Amoxicillin,Narayana,482,332,2023
2466,Metformin,Apollo,412,2459,2023
2467,Ibuprofen,Apollo,436,2787,2023
2468,Metformin,Manipal,51,4434,2023
2469,Atorvastatin,Apollo,44,713,2023
2470,Ibuprofen,Manipal,371,4185,2023
2471,Metformin,Medanta,480,4842,2023
2472,Atorvastatin,Fortis,185,2214,2023
2473,Amoxicillin,Medanta,62,1149,2023
